,index,date,season,team1,team2,score1,score2,team1_elo,team2_elo
25721,57861,2011-03-20,2011,OKC,TOR,93.0,95.0,1636.0382010771257,1374.619279799954
25722,57862,2011-03-20,2011,LAL,POR,84.0,80.0,1715.4998658020127,1602.8854768000465
25723,57863,2011-03-20,2011,MIL,NYK,100.0,95.0,1480.87936642667,1496.8108932801472
25724,57864,2011-03-20,2011,MIN,SAC,95.0,127.0,1300.9479049849012,1336.3321178746075
25725,57865,2011-03-20,2011,LAC,PHO,99.0,108.0,1432.7023520881432,1573.247013203182
25726,57866,2011-03-20,2011,DAL,GSW,101.0,73.0,1666.2011439632495,1452.7003176774565
25727,57867,2011-03-20,2011,WAS,NJN,98.0,92.0,1320.4714305284006,1380.787172913082
25728,57868,2011-03-20,2011,HOU,UTA,110.0,108.0,1585.2875323928854,1504.6772445470258
25729,57869,2011-03-20,2011,ATL,DET,104.0,96.0,1560.3328035986083,1412.0210789203418
25730,57870,2011-03-21,2011,SAS,GSW,111.0,96.0,1739.3291458794577,1449.6341356069609
25731,57871,2011-03-21,2011,CLE,ORL,86.0,97.0,1351.0601910964338,1649.0790500413075
25732,57872,2011-03-21,2011,DEN,TOR,123.0,90.0,1605.5692688125969,1371.050122030131
25733,57873,2011-03-21,2011,MEM,UTA,103.0,85.0,1585.9465965573647,1497.1292412997136
25734,57874,2011-03-21,2011,CHI,SAC,132.0,92.0,1679.581751672298,1334.7111176410674
25735,57875,2011-03-21,2011,NYK,BOS,86.0,96.0,1491.5648760329484,1669.310819328363
25736,57876,2011-03-21,2011,NJN,IND,98.0,102.0,1374.246827829278,1477.7972427180637
25737,57877,2011-03-22,2011,POR,WAS,111.0,76.0,1605.4050189397258,1318.3164473105744
25738,57878,2011-03-22,2011,ATL,CHI,81.0,114.0,1553.642178151234,1685.5517482744863
25739,57879,2011-03-22,2011,LAL,PHO,139.0,137.0,1719.7759760430843,1566.8973520371856
25740,57880,2011-03-23,2011,PHI,ATL,105.0,100.0,1548.8779615891715,1543.6774221875246
25741,57881,2011-03-23,2011,DEN,SAS,115.0,112.0,1618.30426541123,1725.3443243596757
25742,57882,2011-03-23,2011,HOU,GSW,131.0,112.0,1590.7933117692637,1443.8652348219514
25743,57883,2011-03-23,2011,MIL,SAC,90.0,97.0,1467.6580271004755,1348.22900427236
25744,57884,2011-03-23,2011,DET,MIA,94.0,100.0,1408.6871442845122,1660.7854444308578
25745,57885,2011-03-23,2011,CHO,IND,88.0,111.0,1461.5037828174252,1487.1540610723325
25746,57886,2011-03-23,2011,CLE,NJN,94.0,98.0,1342.705422913644,1383.2749821682296
25747,57887,2011-03-23,2011,OKC,UTA,106.0,94.0,1640.9345273795805,1491.2075757262737
25748,57888,2011-03-23,2011,LAC,WAS,127.0,119.0,1439.6725029440995,1312.0935281212066
25749,57889,2011-03-23,2011,BOS,MEM,87.0,90.0,1657.1926917839726,1597.4530064513726
25750,57890,2011-03-23,2011,NYK,ORL,99.0,111.0,1486.0915580006604,1653.8478110830576
25751,57891,2011-03-23,2011,PHO,TOR,114.0,106.0,1571.5020395785782,1367.0059219847542
25752,57892,2011-03-24,2011,UTA,NOP,117.0,121.0,1482.8699618655085,1542.7321799117303
25753,57893,2011-03-24,2011,DAL,MIN,104.0,96.0,1666.9838420159724,1300.668749657627
25754,57894,2011-03-25,2011,IND,SAC,93.0,110.0,1474.0204272566295,1361.7569788248065
25755,57895,2011-03-25,2011,ORL,NJN,95.0,85.0,1657.0177727711211,1380.2059394498458
25756,57896,2011-03-25,2011,LAL,LAC,112.0,104.0,1722.5198953753509,1436.5975985405705
25757,57897,2011-03-25,2011,GSW,TOR,138.0,100.0,1451.4823183181318,1359.7356190421651
25758,57898,2011-03-25,2011,POR,SAS,98.0,96.0,1617.8305913695597,1712.067449360956
25759,57899,2011-03-25,2011,OKC,MIN,111.0,103.0,1642.9780780257859,1298.3446043862562
25760,57900,2011-03-25,2011,CHI,MEM,99.0,96.0,1692.1500522278063,1590.0177858576733
25761,57901,2011-03-25,2011,MIA,PHI,111.0,99.0,1666.693873734258,1542.1575815409751
25762,57902,2011-03-25,2011,PHO,NOP,100.0,106.0,1561.0491463617454,1552.9837223062766
25763,57903,2011-03-25,2011,CLE,DET,97.0,91.0,1354.5388249334967,1397.6929144014407
25764,57904,2011-03-25,2011,DEN,WAS,114.0,94.0,1620.6126929110796,1309.8044384366071
25765,57905,2011-03-25,2011,NYK,MIL,96.0,102.0,1476.0936661492628,1477.8461414688666
25766,57906,2011-03-25,2011,BOS,CHO,81.0,83.0,1642.5555048331428,1475.9977260165317
25767,57907,2011-03-26,2011,UTA,DAL,77.0,94.0,1477.9785775507116,1671.885220944753
25768,57908,2011-03-26,2011,CHO,NYK,114.0,106.0,1485.5474597584052,1466.5345410322248
25769,57909,2011-03-26,2011,ATL,NJN,98.0,87.0,1548.9168945020713,1374.99815312212
25770,57910,2011-03-26,2011,LAC,TOR,94.0,90.0,1444.114907102269,1352.3628744838845
25771,57911,2011-03-26,2011,MIL,CHI,87.0,95.0,1473.5610052527431,1696.230793410554
25772,57912,2011-03-26,2011,DET,IND,100.0,88.0,1409.3557594831161,1462.4847291661954
25773,57913,2011-03-27,2011,PHI,SAC,111.0,114.0,1528.1274305746695,1375.9590671605959
25774,57914,2011-03-27,2011,OKC,POR,99.0,90.0,1651.8642625332,1608.9640683473006
25775,57915,2011-03-27,2011,PHO,DAL,83.0,91.0,1554.502277365953,1678.4080260294736
25776,57916,2011-03-27,2011,MIN,BOS,82.0,85.0,1296.1878509162714,1644.6415241068917
25777,57917,2011-03-27,2011,LAL,NOP,102.0,84.0,1727.4157020571242,1547.7377424721574
25778,57918,2011-03-27,2011,MEM,SAS,111.0,104.0,1602.7748704131848,1699.1037709248087
25779,57919,2011-03-27,2011,CLE,ATL,83.0,99.0,1349.9396652810613,1553.5799935508126
25780,57920,2011-03-27,2011,MIA,HOU,125.0,119.0,1674.080673271134,1582.9555219534097
25781,57921,2011-03-27,2011,GSW,WAS,114.0,104.0,1457.4105253739256,1304.1619365171641
25782,57922,2011-03-28,2011,CHO,MIL,87.0,86.0,1494.782927909422,1464.3764683178313
25783,57923,2011-03-28,2011,UTA,WAS,95.0,100.0,1464.0365455287676,1317.8458170535685
25784,57924,2011-03-28,2011,IND,BOS,107.0,100.0,1476.548808725569,1630.7493384318088
25785,57925,2011-03-28,2011,CHI,PHI,85.0,97.0,1683.1807420648038,1542.0271143757168
25786,57926,2011-03-28,2011,NYK,ORL,113.0,106.0,1480.720251581309,1643.248325730819
25787,57927,2011-03-28,2011,SAS,POR,92.0,100.0,1688.1866489413976,1621.429494622365
25788,57928,2011-03-29,2011,SAC,PHO,116.0,113.0,1389.3017244851335,1540.7870234736574
25789,57929,2011-03-29,2011,NJN,HOU,87.0,112.0,1369.8141366256161,1587.9554750253158
25790,57930,2011-03-29,2011,CLE,MIA,102.0,90.0,1364.9583161657356,1659.3911578145253
25791,57931,2011-03-29,2011,OKC,GSW,115.0,114.0,1657.7977783187268,1452.294798660542
25792,57932,2011-03-30,2011,CHO,CLE,98.0,97.0,1500.8554714415266,1358.9967858528846
25793,57933,2011-03-30,2011,IND,DET,111.0,101.0,1484.0789620497742,1400.860336082467
25794,57934,2011-03-30,2011,WAS,MIA,107.0,123.0,1314.0768578661048,1661.3675801531867
25795,57935,2011-03-30,2011,PHI,HOU,108.0,97.0,1553.0240905793307,1577.3150490165556
25796,57936,2011-03-30,2011,LAC,DAL,100.0,106.0,1439.7858933938585,1683.5582437737771
25797,57937,2011-03-30,2011,PHO,OKC,98.0,116.0,1534.336583301914,1663.8496728326318
25798,57938,2011-03-30,2011,MEM,GSW,110.0,91.0,1609.0289009005128,1446.8147675389455
25799,57939,2011-03-30,2011,NOP,POR,95.0,91.0,1559.6224436628193,1610.063525191969
25800,57940,2011-03-30,2011,NYK,NJN,120.0,116.0,1487.277861953072,1363.2562049733485
25801,57941,2011-03-30,2011,DEN,SAC,104.0,90.0,1625.3067649735,1385.5015338010558
25802,57942,2011-03-30,2011,ATL,ORL,85.0,82.0,1565.8800843061606,1631.5086882778428
25803,57943,2011-03-30,2011,MIN,CHI,91.0,108.0,1293.1528799825076,1685.504791853245
25804,57944,2011-03-30,2011,TOR,MIL,98.0,104.0,1345.0043131979462,1470.674875556968
25805,57945,2011-03-31,2011,SAS,BOS,97.0,107.0,1677.1152018566133,1642.3517050964292
25806,57946,2011-03-31,2011,LAL,DAL,110.0,82.0,1737.0686145892196,1674.8689254628987
25807,57947,2011-04-01,2011,PHO,LAC,111.0,98.0,1541.264308829346,1432.9468673136298
25808,57948,2011-04-01,2011,ATL,BOS,88.0,83.0,1577.4187345062364,1630.709425061921
25809,57949,2011-04-01,2011,ORL,CHO,89.0,77.0,1637.4122268277044,1494.7451625440747
25810,57950,2011-04-01,2011,UTA,LAL,85.0,96.0,1460.6121563812017,1740.0652143060597
25811,57951,2011-04-01,2011,SAC,DEN,90.0,99.0,1381.9162417751581,1628.8685150531044
25812,57952,2011-04-01,2011,HOU,SAS,119.0,114.0,1589.2165727254248,1664.6627532159878
25813,57953,2011-04-01,2011,MIN,MIA,92.0,111.0,1291.5363688871357,1662.7426662421926
25814,57954,2011-04-01,2011,DET,CHI,96.0,101.0,1398.2806113716222,1688.1111567649616
25815,57955,2011-04-01,2011,WAS,CLE,115.0,107.0,1325.6828504273376,1349.0166123574538
25816,57956,2011-04-01,2011,PHI,NJN,115.0,90.0,1557.533137123346,1358.952346240411
25817,57957,2011-04-01,2011,IND,MIL,89.0,88.0,1493.3355292956162,1461.5920007534407
25818,57958,2011-04-01,2011,NOP,MEM,81.0,93.0,1551.1596854288098,1616.7657691252339
25819,57959,2011-04-01,2011,POR,OKC,98.0,91.0,1620.5825538772626,1652.1338182233683
25820,57960,2011-04-02,2011,LAC,OKC,98.0,92.0,1447.8433383504653,1637.569777444849
25821,57961,2011-04-02,2011,MIL,PHI,93.0,87.0,1473.5963800690638,1545.5743914719712
25822,57962,2011-04-02,2011,MEM,MIN,106.0,89.0,1619.5961856017946,1288.7799292050333
25823,57963,2011-04-02,2011,CHI,TOR,113.0,106.0,1690.6455925278453,1342.8469779236025
25824,57964,2011-04-02,2011,GSW,DAL,99.0,92.0,1461.8596029365965,1660.0185074694
25825,57965,2011-04-03,2011,CHO,WAS,91.0,97.0,1480.8601694740555,1338.7446958389487
25826,57966,2011-04-03,2011,SAC,UTA,106.0,97.0,1392.993920894836,1448.7688658464358
25827,57967,2011-04-03,2011,NYK,CLE,123.0,107.0,1493.1634800762617,1342.419648392842
25828,57968,2011-04-03,2011,LAL,DEN,90.0,95.0,1728.6775863020237,1642.052080428972
25829,57969,2011-04-03,2011,BOS,DET,101.0,90.0,1635.0134643897916,1393.8262584844506
25830,57970,2011-04-03,2011,NOP,IND,108.0,96.0,1559.3913686846756,1485.3527195010631
25831,57971,2011-04-03,2011,POR,DAL,104.0,96.0,1631.8371206621387,1649.6596792144526
25832,57972,2011-04-03,2011,HOU,ATL,114.0,109.0,1598.7414176490693,1568.4074880402584
25833,57973,2011-04-03,2011,TOR,ORL,102.0,98.0,1357.9584767695526,1622.093505504263
25834,57974,2011-04-03,2011,NJN,MIA,94.0,108.0,1355.0748714588212,1666.6214183267668
25835,57975,2011-04-03,2011,SAS,PHO,114.0,97.0,1671.8414801016997,1535.2106931368573
25836,57976,2011-04-05,2011,NYK,TOR,131.0,118.0,1499.1543877985168,1352.207492488968
25837,57977,2011-04-05,2011,LAL,UTA,85.0,86.0,1713.5090696234688,1464.5224514947713
25838,57978,2011-04-05,2011,CLE,CHO,99.0,89.0,1354.7396715143052,1467.5878492943164
25839,57979,2011-04-05,2011,ORL,MIL,78.0,72.0,1627.9770527794435,1467.7283197238528
25840,57980,2011-04-05,2011,MEM,LAC,81.0,82.0,1606.7839757371685,1461.2877140757519
25841,57981,2011-04-05,2011,ATL,SAS,90.0,97.0,1562.046884395926,1679.2766639923384
25842,57982,2011-04-05,2011,WAS,DET,107.0,105.0,1348.8037715025116,1382.1522630893735
25843,57983,2011-04-05,2011,POR,GSW,87.0,108.0,1618.9417657892234,1475.4114499365785
25844,57984,2011-04-05,2011,DEN,OKC,94.0,101.0,1633.3747715704378,1648.7117259133395
25845,57985,2011-04-05,2011,HOU,SAC,101.0,104.0,1585.0428915151522,1406.6851918828497
25846,57986,2011-04-05,2011,CHI,PHO,97.0,94.0,1698.5446408492812,1529.9837677082903
25847,57987,2011-04-05,2011,BOS,PHI,99.0,82.0,1643.2442182983282,1538.968465626574
25848,57988,2011-04-05,2011,NJN,MIN,107.0,105.0,1361.9493826495132,1278.7138897759344
25849,57989,2011-04-06,2011,TOR,CLE,96.0,104.0,1341.771762912174,1363.8054498159022
25850,57990,2011-04-06,2011,IND,WAS,136.0,112.0,1491.2017682138503,1342.6526903904355
25851,57991,2011-04-06,2011,MIN,PHO,98.0,108.0,1275.371230466904,1533.5515327712797
25852,57992,2011-04-06,2011,PHI,NYK,92.0,97.0,1528.2897994683626,1509.7696658049178
25853,57993,2011-04-06,2011,CHO,ORL,102.0,111.0,1462.147702480577,1633.587480135913
25854,57994,2011-04-06,2011,GSW,LAL,95.0,87.0,1490.6318799760386,1699.221221514273
25855,57995,2011-04-06,2011,SAS,SAC,124.0,92.0,1682.9634854682586,1403.5480552741028
25856,57996,2011-04-06,2011,OKC,LAC,112.0,108.0,1653.5160016473533,1456.4134550844462
25857,57997,2011-04-06,2011,MIA,MIL,85.0,90.0,1653.2583804178178,1482.0887476291034
25858,57998,2011-04-06,2011,NOP,HOU,101.0,93.0,1570.1814002702158,1574.8092646568643
25859,57999,2011-04-06,2011,DAL,DEN,96.0,104.0,1641.0628199548082,1643.6320253510614
25860,58000,2011-04-06,2011,DET,NJN,116.0,109.0,1390.7632875030295,1352.8002818394953
25861,58001,2011-04-07,2011,UTA,POR,87.0,98.0,1458.8227702668923,1624.604033722699
25862,58002,2011-04-07,2011,CHI,BOS,97.0,81.0,1706.4435774489534,1635.1937473649573
25863,58003,2011-04-08,2011,IND,ATL,114.0,102.0,1502.648405061003,1550.7737738187507
25864,58004,2011-04-08,2011,NJN,NYK,93.0,116.0,1347.4701611101452,1515.2755528440707
25865,58005,2011-04-08,2011,POR,LAL,93.0,86.0,1636.157729345946,1687.6603648247728
25866,58006,2011-04-08,2011,DAL,LAC,107.0,96.0,1645.7533418961434,1451.4950253305044
25867,58007,2011-04-08,2011,OKC,DEN,104.0,89.0,1662.838952768049,1634.1566800188064
25868,58008,2011-04-08,2011,NOP,PHO,109.0,97.0,1578.589326866426,1525.0487076109316
25869,58009,2011-04-08,2011,DET,MIL,110.0,100.0,1402.856315809279,1470.1214515932936
25870,58010,2011-04-08,2011,CLE,CHI,82.0,93.0,1361.5132196303089,1708.651738324787
25871,58011,2011-04-08,2011,PHI,TOR,98.0,93.0,1533.146107025926,1337.0607759674613
25872,58012,2011-04-08,2011,MEM,SAC,101.0,96.0,1611.3104020905707,1399.1932878638688
25873,58013,2011-04-08,2011,BOS,WAS,104.0,88.0,1637.8473509597773,1339.9107932765949
25874,58014,2011-04-08,2011,MIA,CHO,112.0,103.0,1657.3967084333415,1457.4229469652848
25875,58015,2011-04-09,2011,MIL,CLE,108.0,101.0,1476.8787526634042,1355.291347003358
25876,58016,2011-04-09,2011,HOU,LAC,99.0,78.0,1580.7051934784795,1445.392695019407
25877,58017,2011-04-09,2011,DEN,MIN,130.0,106.0,1635.72974702328,1273.934797587461
25878,58018,2011-04-09,2011,SAS,UTA,111.0,102.0,1686.1477629076346,1454.9287971714655
25879,58019,2011-04-09,2011,WAS,ATL,115.0,83.0,1354.7728188493072,1535.8642930224746
25880,58020,2011-04-10,2011,MIA,BOS,100.0,77.0,1666.3153437164474,1628.701483129053
25881,58021,2011-04-10,2011,GSW,SAC,103.0,104.0,1478.6744669573195,1411.28941626986
25882,58022,2011-04-10,2011,DAL,PHO,115.0,90.0,1651.6379351840947,1518.6261900512698
25883,58023,2011-04-10,2011,IND,NYK,109.0,110.0,1493.4520459115156,1524.4078511020866
25884,58024,2011-04-10,2011,MEM,NOP,111.0,89.0,1619.7203053402561,1569.703916667042
25885,58025,2011-04-10,2011,TOR,NJN,99.0,92.0,1347.314688366009,1338.2171666121742
25886,58026,2011-04-10,2011,ORL,CHI,99.0,102.0,1625.7627993029228,1715.3864867138332
25887,58027,2011-04-10,2011,LAL,OKC,106.0,120.0,1676.599512444189,1672.4282751506464
25888,58028,2011-04-10,2011,CHO,DET,101.0,112.0,1446.4438737979706,1414.241143096837
25889,58029,2011-04-11,2011,DET,CLE,101.0,110.0,1403.0722620599918,1366.40602570166
25890,58030,2011-04-11,2011,WAS,BOS,95.0,94.0,1370.2166202982387,1613.235181373608
25891,58031,2011-04-11,2011,DEN,GSW,134.0,111.0,1641.6800480349766,1473.1618035200142
25892,58032,2011-04-11,2011,NJN,CHO,103.0,105.0,1331.2386702214399,1452.9781849624792
25893,58033,2011-04-11,2011,HOU,DAL,91.0,98.0,1573.2584314116616,1659.437480659556
25894,58034,2011-04-11,2011,PHO,MIN,135.0,127.0,1522.3703055381222,1269.7754752421063
25895,58035,2011-04-11,2011,SAC,OKC,112.0,120.0,1407.8780912949474,1676.0099080461846
25896,58036,2011-04-11,2011,ATL,MIA,90.0,98.0,1529.7318393776916,1672.3410980812882
25897,58037,2011-04-11,2011,PHI,ORL,85.0,95.0,1525.9918788386935,1632.7711861864173
25898,58038,2011-04-11,2011,NOP,UTA,78.0,90.0,1557.1354607655805,1467.432925000951
25899,58039,2011-04-11,2011,MIL,TOR,93.0,86.0,1483.0219396601437,1341.2447758993271
25900,58040,2011-04-12,2011,NYK,CHI,90.0,103.0,1519.6169483029787,1720.015550845987
25901,58041,2011-04-12,2011,POR,MEM,102.0,89.0,1644.5164174824592,1610.482062987072
25902,58042,2011-04-12,2011,LAL,SAS,102.0,93.0,1686.246338928183,1676.4120081248093
25903,58043,2011-04-13,2011,CHO,ATL,96.0,85.0,1464.71183223063,1518.112935762228
25904,58044,2011-04-13,2011,GSW,POR,110.0,86.0,1487.1150458138331,1630.9055752938857
25905,58045,2011-04-13,2011,PHO,SAS,106.0,103.0,1535.924078445265,1663.4796427372887
25906,58046,2011-04-13,2011,SAC,LAL,108.0,116.0,1404.5868819826424,1689.9398980984297
25907,58047,2011-04-13,2011,CLE,WAS,100.0,93.0,1375.8998633244441,1360.7905981211363
25908,58048,2011-04-13,2011,DAL,NOP,121.0,89.0,1666.136967103382,1550.3791508194786
25909,58049,2011-04-13,2011,MIN,HOU,102.0,121.0,1267.0857058256604,1575.9955859189179
25910,58050,2011-04-13,2011,ORL,IND,92.0,74.0,1638.733623153142,1487.5596993783975
25911,58051,2011-04-13,2011,BOS,NYK,112.0,102.0,1619.8251344559949,1512.5930400790503
25912,58052,2011-04-13,2011,UTA,DEN,107.0,103.0,1481.3702194429757,1627.4758654805662
25913,58053,2011-04-13,2011,TOR,MIA,79.0,97.0,1338.6753974924527,1674.8899117634642
25914,58054,2011-04-13,2011,CHI,NJN,97.0,92.0,1722.0346810333529,1329.7842788106343
25915,58055,2011-04-13,2011,PHI,DET,100.0,104.0,1513.2485300538158,1415.8154261849293
25916,58056,2011-04-13,2011,LAC,MEM,110.0,103.0,1459.0269380554084,1597.0852547141428
25917,58057,2011-04-13,2011,OKC,MIL,106.0,110.0,1662.2774061071777,1497.3221899123573
25918,58058,2011-04-16,2011,CHI,IND,104.0,99.0,1726.7329504188203,1483.6101769221643
25919,58059,2011-04-16,2011,DAL,POR,89.0,81.0,1675.0506828536643,1622.6353251863773
25920,58060,2011-04-16,2011,MIA,PHI,97.0,89.0,1680.6498944825253,1507.8929310446963
25921,58061,2011-04-16,2011,ORL,ATL,93.0,103.0,1626.5035161611233,1530.921498626794
25922,58062,2011-04-17,2011,OKC,DEN,107.0,103.0,1670.7315517775994,1619.1811710038526
25923,58063,2011-04-17,2011,BOS,NYK,87.0,85.0,1626.8910134427797,1505.9689375458902
25924,58064,2011-04-17,2011,LAL,NOP,100.0,109.0,1677.1824673803821,1563.7060986740476
25925,58065,2011-04-17,2011,SAS,MEM,98.0,101.0,1652.4775530252837,1608.620681566693
25926,58066,2011-04-18,2011,MIA,PHI,94.0,73.0,1685.9918326187385,1502.7638836410854
25927,58067,2011-04-18,2011,CHI,IND,96.0,90.0,1730.4104141706123,1479.847691468412
25928,58068,2011-04-19,2011,BOS,NYK,96.0,93.0,1633.197073709651,1499.6297224996858
25929,58069,2011-04-19,2011,DAL,POR,101.0,89.0,1682.970978468708,1614.4043979721966
25930,58070,2011-04-19,2011,ORL,ATL,88.0,82.0,1633.2407181510691,1523.8899519013214
25931,58071,2011-04-20,2011,SAS,MEM,93.0,87.0,1660.3595184058552,1599.9617104477966
25932,58072,2011-04-20,2011,OKC,DEN,106.0,89.0,1678.4751888216447,1610.785114768845
25933,58073,2011-04-20,2011,LAL,NOP,87.0,78.0,1683.106079253103,1556.9588868864428
25934,58074,2011-04-21,2011,IND,CHI,84.0,88.0,1476.2592311201429,1733.3228435018425
25935,58075,2011-04-21,2011,POR,DAL,97.0,92.0,1625.580769509335,1671.239401093447
25936,58076,2011-04-21,2011,PHI,MIA,94.0,100.0,1497.8182281879272,1690.1729900965126
25937,58077,2011-04-22,2011,NOP,LAL,86.0,100.0,1550.6643436055622,1689.0633972468393
25938,58078,2011-04-22,2011,NYK,BOS,96.0,113.0,1493.5859353097803,1638.7097212089618
25939,58079,2011-04-22,2011,ATL,ORL,88.0,84.0,1536.272665187742,1620.4913521369429
25940,58080,2011-04-23,2011,IND,CHI,89.0,84.0,1491.7760457030856,1718.2460339494794
25941,58081,2011-04-23,2011,POR,DAL,84.0,82.0,1636.6028755523848,1660.7841487840087
25942,58082,2011-04-23,2011,MEM,SAS,91.0,88.0,1611.2617437790534,1649.377054981751
25943,58083,2011-04-23,2011,DEN,OKC,94.0,97.0,1603.2207248970672,1686.3730630864316
25944,58084,2011-04-24,2011,ATL,ORL,88.0,85.0,1548.2094289491206,1609.0958164749452
25945,58085,2011-04-24,2011,NYK,BOS,89.0,101.0,1487.813288150685,1644.9695722736762
25946,58086,2011-04-24,2011,PHI,MIA,86.0,82.0,1512.1731515765323,1676.6284570592757
25947,58087,2011-04-24,2011,NOP,LAL,93.0,88.0,1564.1415845590607,1677.0346450170616
25948,58088,2011-04-25,2011,DAL,POR,93.0,82.0,1670.08451787444,1628.106167888595
25949,58089,2011-04-25,2011,DEN,OKC,104.0,101.0,1615.3459015922365,1675.2067038474227
25950,58090,2011-04-25,2011,MEM,SAS,104.0,86.0,1622.1863960264452,1639.2630237322257
25951,58091,2011-04-26,2011,CHI,IND,116.0,89.0,1722.976051027293,1487.6977574796426
25952,58092,2011-04-26,2011,ORL,ATL,101.0,76.0,1617.1734050584619,1540.4286063852958
25953,58093,2011-04-26,2011,LAL,NOP,106.0,90.0,1683.3973975940091,1557.5414746938793
25954,58094,2011-04-27,2011,MIA,PHI,97.0,91.0,1681.8724732004935,1506.8421340217108
25955,58095,2011-04-27,2011,SAS,MEM,110.0,103.0,1647.9978156519826,1612.834770326682
25956,58096,2011-04-27,2011,OKC,DEN,100.0,97.0,1682.6701458926834,1607.1481953512468
25957,58097,2011-04-28,2011,NOP,LAL,80.0,98.0,1551.21924586365,1689.3022498115304
25958,58098,2011-04-28,2011,ATL,ORL,84.0,81.0,1551.9632005540318,1605.3629142172163
25959,58099,2011-04-28,2011,POR,DAL,96.0,103.0,1619.4283108742145,1678.0821649412014
25960,58100,2011-04-29,2011,MEM,SAS,99.0,91.0,1623.2694291553655,1637.4246701701584
25961,58101,2011-05-01,2011,MIA,BOS,99.0,90.0,1690.224288673245,1636.494375505531
25962,58102,2011-05-01,2011,OKC,MEM,101.0,114.0,1671.511379202377,1634.4313071213037
25963,58103,2011-05-02,2011,CHI,ATL,95.0,103.0,1708.947783272208,1565.9302526835029
25964,58104,2011-05-02,2011,LAL,DAL,94.0,96.0,1679.846723666487,1688.245591999921
25965,58105,2011-05-03,2011,OKC,MEM,111.0,102.0,1680.2407312355692,1626.0849279207603
25966,58106,2011-05-03,2011,MIA,BOS,102.0,91.0,1698.5318486561748,1628.6045278112006
25967,58107,2011-05-04,2011,LAL,DAL,81.0,93.0,1670.4147001087529,1697.4087099104836
25968,58108,2011-05-04,2011,CHI,ATL,86.0,73.0,1714.486536630408,1560.0284806093277
25969,58109,2011-05-06,2011,DAL,LAL,98.0,92.0,1706.038468094619,1661.4838300090396
25970,58110,2011-05-06,2011,ATL,CHI,82.0,99.0,1554.4279387950105,1719.857949210289
25971,58111,2011-05-07,2011,BOS,MIA,97.0,81.0,1639.8922309522422,1686.8889145769485
25972,58112,2011-05-07,2011,MEM,OKC,101.0,93.0,1636.9531748040677,1669.0345556257776
25973,58113,2011-05-08,2011,ATL,CHI,100.0,88.0,1568.3292042890894,1706.5732102730944
25974,58114,2011-05-08,2011,DAL,LAL,122.0,86.0,1714.6229744002549,1653.3858839412478
25975,58115,2011-05-09,2011,MEM,OKC,123.0,133.0,1628.4256113897147,1677.8382519688014
25976,58116,2011-05-09,2011,BOS,MIA,90.0,98.0,1631.7740193740012,1695.306133151451
25977,58117,2011-05-10,2011,CHI,ATL,95.0,83.0,1712.1985554807611,1562.3027612249396
25978,58118,2011-05-11,2011,OKC,MEM,99.0,72.0,1685.8023509975742,1620.082992485583
25979,58119,2011-05-11,2011,MIA,BOS,97.0,87.0,1702.8577752754345,1623.7953453315042
25980,58120,2011-05-12,2011,ATL,CHI,73.0,93.0,1556.5643075016824,1717.5737797453874
25981,58121,2011-05-13,2011,MEM,OKC,95.0,83.0,1631.3314263622372,1674.3796287770613
25982,58122,2011-05-15,2011,OKC,MEM,105.0,90.0,1682.6820510689843,1622.937843597119
25983,58123,2011-05-15,2011,CHI,MIA,103.0,82.0,1726.692387781658,1693.6056724852583
25984,58124,2011-05-17,2011,DAL,OKC,121.0,112.0,1722.704881488702,1673.940377226108
25985,58125,2011-05-18,2011,CHI,MIA,75.0,85.0,1716.2364202222682,1704.0291408626053
25986,58126,2011-05-19,2011,DAL,OKC,100.0,106.0,1711.9407517374868,1684.883100861331
25987,58127,2011-05-21,2011,OKC,DAL,87.0,93.0,1676.0534691251587,1720.6835653600965
25988,58128,2011-05-22,2011,MIA,CHI,96.0,85.0,1713.9130204155,1706.3875360932457
25989,58129,2011-05-23,2011,OKC,DAL,105.0,112.0,1667.6908621545751,1728.9313122288445
25990,58130,2011-05-24,2011,MIA,CHI,101.0,93.0,1723.1488834350894,1696.9774109497532
25991,58131,2011-05-25,2011,DAL,OKC,100.0,96.0,1736.6861382536624,1659.7430921828118
25992,58132,2011-05-26,2011,CHI,MIA,80.0,83.0,1688.04726186194,1731.830574003024
25993,58133,2011-05-31,2011,MIA,DAL,92.0,84.0,1741.4864533057312,1726.96431963185
25994,58134,2011-06-02,2011,MIA,DAL,93.0,95.0,1731.5636626331568,1736.9019450324217
25995,58135,2011-06-05,2011,DAL,MIA,86.0,88.0,1727.2169334141731,1741.2350095883849
25996,58136,2011-06-07,2011,DAL,MIA,86.0,83.0,1737.1399497182865,1731.3252257706372
25997,58137,2011-06-09,2011,DAL,MIA,112.0,103.0,1746.4880122212494,1721.9308635081177
25998,58138,2011-06-12,2011,MIA,DAL,95.0,105.0,1713.0277418583541,1755.2948619675321
25999,58139,2011-12-25,2012,GSW,LAC,86.0,105.0,1476.8205769304368,1469.401443926365
26000,58140,2011-12-25,2012,LAL,CHI,87.0,88.0,1644.2149273737168,1696.5320807450955
26001,58141,2011-12-25,2012,DAL,MIA,94.0,105.0,1744.6323721645651,1723.7374092875068
26002,58142,2011-12-25,2012,NYK,BOS,106.0,104.0,1500.9120627569441,1610.6138649072236
